,vintage.wine.winery.seo_name,vintage.wine.winery.name,vintage.wine.name,vintage.year,vintage.statistics.ratings_average,vintage.wine.region.name,vintage.wine.region.seo_name,vintage.wine.style.region.seo_name
17,la-fleur-de-bouard,Château La Fleur de Boüard,Lalande-de-Pomerol,2012,3.9,Lalande-de-Pomerol,lalande-de-pomerol,bordeaux
18,la-fleur-petrus,Château La Fleur-Pétrus,Pomerol,2014,4.5,Pomerol,pomerol,bordeaux
19,la-fleur-petrus,Château La Fleur-Pétrus,Pomerol,2009,4.5,Pomerol,pomerol,bordeaux
20,chateau-d-issan,Château d'Issan,Margaux (Grand Cru Classé),2016,4.2,Margaux,margaux,bordeaux
21,chateau-gazin,Château Gazin,Pomerol,2001,4.3,Pomerol,pomerol,bordeaux
22,chateau-giscours,Château Giscours,Margaux (Grand Cru Classé),2013,4.0,Margaux,margaux,bordeaux
23,grand-corbin-despagne,Château Grand Corbin-Despagne,Saint-Émilion Grand Cru (Grand Cru Classé),2000,4.1,Saint-Émilion Grand Cru,st-emilion-grand-cru,bordeaux
24,chateau-grand-puy-ducasse,Château Grand-Puy Ducasse,Pauillac (Grand Cru Classé),2015,4.0,Pauillac,pauillac,bordeaux
0,chateau-smith-haut-lafitte,Château Smith Haut-Lafitte,Pessac-Léognan (Grand Cru Classé de Graves),2016,4.4,Pessac-Léognan,pessac-leognan,bordeaux
1,charvin,Domaine Charvin,Châteauneuf-du-Pape,2015,4.2,Châteauneuf-du-Pape,chateauneuf-du-pape,chateauneuf-du-pape
2,chateau-gruaud-larose,Château Gruaud Larose,Sarget de Gruaud-Larose Saint-Julien,2012,3.9,Saint-Julien,saint-julien,bordeaux
3,chateau-rouget,Château Rouget,Pomerol,2014,4.1,Pomerol,pomerol,bordeaux
4,chateau-rouget,Château Rouget,Pomerol,2013,4.1,Pomerol,pomerol,bordeaux
5,chateau-gazin,Château Gazin,Pomerol,2001,4.3,Pomerol,pomerol,bordeaux
6,chateau-gazin,Château Gazin,Pomerol,2000,4.3,Pomerol,pomerol,bordeaux
7,chateau-giscours,Château Giscours,Margaux (Grand Cru Classé),2013,4.0,Margaux,margaux,bordeaux
8,grand-corbin-despagne,Château Grand Corbin-Despagne,Saint-Émilion Grand Cru (Grand Cru Classé),2000,4.1,Saint-Émilion Grand Cru,st-emilion-grand-cru,bordeaux
9,chateau-d-issan,Château d'Issan,Margaux (Grand Cru Classé),2016,4.2,Margaux,margaux,bordeaux
10,chateau-grand-puy-lacoste,Château Grand-Puy-Lacoste,Pauillac (Grand Cru Classé),1996,4.4,Pauillac,pauillac,bordeaux
11,chateau-grand-puy-ducasse,Château Grand-Puy Ducasse,Pauillac (Grand Cru Classé),2015,4.0,Pauillac,pauillac,bordeaux
12,chateau-haut-bailly,Château Haut-Bailly,Pessac-Léognan,2013,3.8,Pessac-Léognan,pessac-leognan,bordeaux
13,chateau-haut-bailly,Château Haut-Bailly,Pessac-Léognan,2007,4.0,Pessac-Léognan,pessac-leognan,bordeaux
14,chateau-haut-bailly,Château Haut-Bailly,Pessac-Léognan,2005,4.3,Pessac-Léognan,pessac-leognan,bordeaux
15,chateau-haut-batailley,Château Haut-Batailley,Pauillac (Grand Cru Classé),1990,4.2,Pauillac,pauillac,bordeaux
16,haut-brion,Château Haut-Brion,Pessac-Léognan (Premier Grand Cru Classé),2016,4.6,Pessac-Léognan,pessac-leognan,bordeaux
17,domaine-tempier,Domaine Tempier,Bandol Rosé,2018,4.2,Bandol,bandol,provence
18,chateau-lagrange,Château Lagrange,Saint-Julien (Grand Cru Classé),2010,4.2,Saint-Julien,saint-julien,bordeaux
19,chateau-la-lagune,Château La Lagune,Haut-Médoc (Grand Cru Classé),2010,4.3,Haut-Médoc,haut-medoc,bordeaux
20,chateau-la-lagune,Château La Lagune,Haut-Médoc (Grand Cru Classé),2007,4.1,Haut-Médoc,haut-medoc,bordeaux
21,denis-durantou,Denis Durantou,Château Montlandrie Castillon - Côtes de Bordeaux,2011,3.8,Castillon - Côtes de Bordeaux,cotes-de-castillon,bordeaux
22,chateau-lafleur,Château Lafleur,Pomerol,2007,4.4,Pomerol,pomerol,bordeaux
23,chateau-lafleur,Château Lafleur,Pomerol,2004,4.4,Pomerol,pomerol,bordeaux
24,taittinger,Taittinger,Nocturne Champagne (Sec),N.V.,4.1,Champagne,champagne,champagne
0,chateau-gruaud-larose,Château Gruaud Larose,Sarget de Gruaud-Larose Saint-Julien,2012,3.9,Saint-Julien,saint-julien,bordeaux
1,chateau-rouget,Château Rouget,Pomerol,2014,4.1,Pomerol,pomerol,bordeaux
2,chateau-rouget,Château Rouget,Pomerol,2013,4.1,Pomerol,pomerol,bordeaux
3,chateau-gazin,Château Gazin,Pomerol,2001,4.3,Pomerol,pomerol,bordeaux
4,chateau-gazin,Château Gazin,Pomerol,2000,4.3,Pomerol,pomerol,bordeaux
5,chateau-giscours,Château Giscours,Margaux (Grand Cru Classé),2013,4.0,Margaux,margaux,bordeaux
6,grand-corbin-despagne,Château Grand Corbin-Despagne,Saint-Émilion Grand Cru (Grand Cru Classé),2000,4.1,Saint-Émilion Grand Cru,st-emilion-grand-cru,bordeaux
7,chateau-d-issan,Château d'Issan,Margaux (Grand Cru Classé),2016,4.2,Margaux,margaux,bordeaux
8,chateau-grand-puy-lacoste,Château Grand-Puy-Lacoste,Pauillac (Grand Cru Classé),1996,4.4,Pauillac,pauillac,bordeaux
9,chateau-grand-puy-ducasse,Château Grand-Puy Ducasse,Pauillac (Grand Cru Classé),2015,4.0,Pauillac,pauillac,bordeaux
10,chateau-haut-bailly,Château Haut-Bailly,Pessac-Léognan,2013,3.8,Pessac-Léognan,pessac-leognan,bordeaux
11,chateau-haut-bailly,Château Haut-Bailly,Pessac-Léognan,2007,4.0,Pessac-Léognan,pessac-leognan,bordeaux
12,chateau-haut-bailly,Château Haut-Bailly,Pessac-Léognan,2005,4.3,Pessac-Léognan,pessac-leognan,bordeaux
13,chateau-haut-batailley,Château Haut-Batailley,Pauillac (Grand Cru Classé),1990,4.2,Pauillac,pauillac,bordeaux
14,haut-brion,Château Haut-Brion,Pessac-Léognan (Premier Grand Cru Classé),2016,4.6,Pessac-Léognan,pessac-leognan,bordeaux
15,domaine-tempier,Domaine Tempier,Bandol Rosé,2018,4.2,Bandol,bandol,provence
16,chateau-lagrange,Château Lagrange,Saint-Julien (Grand Cru Classé),2010,4.2,Saint-Julien,saint-julien,bordeaux
17,chateau-la-lagune,Château La Lagune,Haut-Médoc (Grand Cru Classé),2010,4.3,Haut-Médoc,haut-medoc,bordeaux
18,chateau-la-lagune,Château La Lagune,Haut-Médoc (Grand Cru Classé),2007,4.1,Haut-Médoc,haut-medoc,bordeaux
19,denis-durantou,Denis Durantou,Château Montlandrie Castillon - Côtes de Bordeaux,2011,3.8,Castillon - Côtes de Bordeaux,cotes-de-castillon,bordeaux
20,chateau-lafleur,Château Lafleur,Pomerol,2007,4.4,Pomerol,pomerol,bordeaux
21,chateau-lafleur,Château Lafleur,Pomerol,2004,4.4,Pomerol,pomerol,bordeaux
22,taittinger,Taittinger,Nocturne Champagne (Sec),N.V.,4.1,Champagne,champagne,champagne
23,lafleur-gazin,Château Lafleur-Gazin,Pomerol,2013,4.1,Pomerol,pomerol,bordeaux
24,chateau-ferriere,Château Ferrière,Margaux (Grand Cru Classé),2015,3.9,Margaux,margaux,bordeaux
0,chateau-latour-a-pomerol,Château Latour à Pomerol,Pomerol,2015,4.1,Pomerol,pomerol,bordeaux
1,chateau-malartic-lagraviere,Château Malartic-Lagravière,Pessac-Léognan (Grand Cru Classé de Graves),1990,4.1,Pessac-Léognan,pessac-leognan,bordeaux
2,chateau-malescot-st-exupery,Château Malescot St. Exupery,Margaux (Grand Cru Classé),2014,4.2,Margaux,margaux,bordeaux
3,chateau-malescot-st-exupery,Château Malescot St. Exupery,Margaux (Grand Cru Classé),2011,4.2,Margaux,margaux,bordeaux
4,chateau-leoville-las-cases,Château Léoville Las Cases,Saint-Julien (Grand Cru Classé),2011,4.2,Saint-Julien,saint-julien,bordeaux
5,chateau-malescot-st-exupery,Château Malescot St. Exupery,Margaux (Grand Cru Classé),2002,4.2,Margaux,margaux,bordeaux
6,chateau-mouton-rothschild,Château Mouton Rothschild,Pauillac (Premier Grand Cru Classé),2008,4.5,Pauillac,pauillac,bordeaux
7,chateau-mouton-rothschild,Château Mouton Rothschild,Pauillac (Premier Grand Cru Classé),2000,4.7,Pauillac,pauillac,bordeaux
8,chateau-mouton-rothschild,Château Mouton Rothschild,Pauillac (Premier Grand Cru Classé),1988,4.5,Pauillac,pauillac,bordeaux
9,chateau-maucaillou,Château Maucaillou,No. 2 de Maucaillou Moulis,2015,3.9,Moulis-en-Médoc,moulis-en-medoc,bordeaux
10,ormes-de-pez,Château Ormes de Pez,Saint-Estèphe,2015,3.8,Saint-Estèphe,saint-estephe,bordeaux
11,cos-d-estournel,Cos d'Estournel,Pagodes de Cos,2012,4.1,Saint-Estèphe,saint-estephe,bordeaux
12,chateau-palmer,Château Palmer,Margaux (Grand Cru Classé),2012,4.5,Margaux,margaux,bordeaux
13,larcis-ducasse,Château Larcis Ducasse,Saint-Émilion Grand Cru (Premier Grand Cru Classé),2012,4.3,Saint-Émilion Grand Cru,st-emilion-grand-cru,bordeaux
14,larcis-ducasse,Château Larcis Ducasse,Saint-Émilion Grand Cru (Premier Grand Cru Classé),2009,4.2,Saint-Émilion Grand Cru,st-emilion-grand-cru,bordeaux
15,chateau-larmande,Château Larmande,Saint-Émilion Grand Cru (Grand Cru Classé),2015,4.0,Saint-Émilion Grand Cru,st-emilion-grand-cru,bordeaux
16,lascombes,Château Lascombes,Margaux (Grand Cru Classé),2012,4.1,Margaux,margaux,bordeaux
17,lascombes,Château Lascombes,Margaux (Grand Cru Classé),2003,4.3,Margaux,margaux,bordeaux
18,delas-freres,Delas,Saint-Esprit Côtes-du-Rhône,2018,3.9,Côtes-du-Rhône,cotes-du-rhone,rhone
19,chateau-latour-a-pomerol,Château Latour à Pomerol,Pomerol,2008,4.2,Pomerol,pomerol,bordeaux
20,chateau-leoville-barton,Château Léoville Barton,Saint-Julien (Grand Cru Classé),2008,4.2,Saint-Julien,saint-julien,bordeaux
21,chateau-leoville-barton,Château Léoville Barton,Saint-Julien (Grand Cru Classé),2005,4.4,Saint-Julien,saint-julien,bordeaux
22,louis-latour,Louis Latour,Meursault-Blagny Premier Cru Château de Blagny,2017,4.1,Meursault 1er Cru 'Blagny',meursault-1er-cru-blagny,cote-de-beaune
23,chateau-leoville-barton,Château Léoville Barton,Saint-Julien (Grand Cru Classé),1999,4.3,Saint-Julien,saint-julien,bordeaux
24,chateau-leoville-barton,Château Léoville Barton,Saint-Julien (Grand Cru Classé),1998,4.2,Saint-Julien,saint-julien,bordeaux
0,larcis-ducasse,Château Larcis Ducasse,Saint-Émilion Grand Cru (Premier Grand Cru Classé),2009,4.2,Saint-Émilion Grand Cru,st-emilion-grand-cru,bordeaux
1,chateau-larmande,Château Larmande,Saint-Émilion Grand Cru (Grand Cru Classé),2015,4.0,Saint-Émilion Grand Cru,st-emilion-grand-cru,bordeaux
2,lascombes,Château Lascombes,Margaux (Grand Cru Classé),2012,4.1,Margaux,margaux,bordeaux
3,lascombes,Château Lascombes,Margaux (Grand Cru Classé),2003,4.3,Margaux,margaux,bordeaux
4,delas-freres,Delas,Saint-Esprit Côtes-du-Rhône,2018,3.9,Côtes-du-Rhône,cotes-du-rhone,rhone
5,chateau-latour-a-pomerol,Château Latour à Pomerol,Pomerol,2008,4.2,Pomerol,pomerol,bordeaux
6,chateau-leoville-barton,Château Léoville Barton,Saint-Julien (Grand Cru Classé),2008,4.2,Saint-Julien,saint-julien,bordeaux
7,louis-latour,Louis Latour,Meursault-Blagny Premier Cru Château de Blagny,2017,4.1,Meursault 1er Cru 'Blagny',meursault-1er-cru-blagny,cote-de-beaune
8,chateau-leoville-barton,Château Léoville Barton,Saint-Julien (Grand Cru Classé),1999,4.3,Saint-Julien,saint-julien,bordeaux
9,chateau-leoville-barton,Château Léoville Barton,Saint-Julien (Grand Cru Classé),1998,4.2,Saint-Julien,saint-julien,bordeaux
10,fr-chateau-latour,Château Latour,Grand Vin Pauillac (Premier Grand Cru Classé),2006,4.6,Pauillac,pauillac,bordeaux
11,chateau-lanessan,Château Lanessan,Haut-Médoc,2016,3.6,Haut-Médoc,haut-medoc,bordeaux
12,lafleur-gazin,Château Lafleur-Gazin,Pomerol,2013,4.1,Pomerol,pomerol,bordeaux
13,langoa-and-leoville-barton,Château Langoa Barton,Saint-Julien (Grand Cru Classé),2006,4.0,Saint-Julien,saint-julien,bordeaux
14,denis-durantou,Denis Durantou,Château Montlandrie Castillon - Côtes de Bordeaux,2011,3.8,Castillon - Côtes de Bordeaux,cotes-de-castillon,bordeaux
15,langoa-and-leoville-barton,Château Langoa Barton,Saint-Julien (Grand Cru Classé),2005,4.2,Saint-Julien,saint-julien,bordeaux
16,la-mission-haut-brion,Château La Mission Haut-Brion,Pessac-Léognan (Grand Cru Classé de Graves),2006,4.6,Pessac-Léognan,pessac-leognan,bordeaux
17,la-mission-haut-brion,Château La Mission Haut-Brion,Pessac-Léognan (Grand Cru Classé de Graves),2003,4.4,Pessac-Léognan,pessac-leognan,bordeaux
18,la-mission-haut-brion,Château La Mission Haut-Brion,Pessac-Léognan (Grand Cru Classé de Graves),1999,4.5,Pessac-Léognan,pessac-leognan,bordeaux
19,la-mission-haut-brion,Château La Mission Haut-Brion,Pessac-Léognan (Grand Cru Classé de Graves),1998,4.4,Pessac-Léognan,pessac-leognan,bordeaux
20,la-mission-haut-brion,Château La Mission Haut-Brion,Pessac-Léognan (Grand Cru Classé de Graves),1997,4.4,Pessac-Léognan,pessac-leognan,bordeaux
21,chateau-le-gay,Château Le Gay,Pomerol,2010,4.4,Pomerol,pomerol,bordeaux
22,chateau-gazin,Château Gazin,Pomerol,2000,4.3,Pomerol,pomerol,bordeaux
23,chateau-giscours,Château Giscours,Margaux (Grand Cru Classé),1989,4.4,Margaux,margaux,bordeaux
24,chateau-du-glana,Château du Glana,Saint-Julien,2015,3.9,Saint-Julien,saint-julien,bordeaux
0,delas-freres,Delas,Saint-Esprit Côtes-du-Rhône,2018,3.9,Côtes-du-Rhône,cotes-du-rhone,rhone
1,chateau-latour-a-pomerol,Château Latour à Pomerol,Pomerol,2008,4.2,Pomerol,pomerol,bordeaux
2,chateau-leoville-barton,Château Léoville Barton,Saint-Julien (Grand Cru Classé),2008,4.2,Saint-Julien,saint-julien,bordeaux
3,louis-latour,Louis Latour,Meursault-Blagny Premier Cru Château de Blagny,2017,4.1,Meursault 1er Cru 'Blagny',meursault-1er-cru-blagny,cote-de-beaune
4,chateau-leoville-barton,Château Léoville Barton,Saint-Julien (Grand Cru Classé),1999,4.3,Saint-Julien,saint-julien,bordeaux
5,chateau-leoville-barton,Château Léoville Barton,Saint-Julien (Grand Cru Classé),1998,4.2,Saint-Julien,saint-julien,bordeaux
6,fr-chateau-latour,Château Latour,Grand Vin Pauillac (Premier Grand Cru Classé),2006,4.6,Pauillac,pauillac,bordeaux
7,chateau-lanessan,Château Lanessan,Haut-Médoc,2016,3.6,Haut-Médoc,haut-medoc,bordeaux
8,lafleur-gazin,Château Lafleur-Gazin,Pomerol,2013,4.1,Pomerol,pomerol,bordeaux
9,langoa-and-leoville-barton,Château Langoa Barton,Saint-Julien (Grand Cru Classé),2006,4.0,Saint-Julien,saint-julien,bordeaux
10,denis-durantou,Denis Durantou,Château Montlandrie Castillon - Côtes de Bordeaux,2011,3.8,Castillon - Côtes de Bordeaux,cotes-de-castillon,bordeaux
11,langoa-and-leoville-barton,Château Langoa Barton,Saint-Julien (Grand Cru Classé),2005,4.2,Saint-Julien,saint-julien,bordeaux
12,la-mission-haut-brion,Château La Mission Haut-Brion,Pessac-Léognan (Grand Cru Classé de Graves),2006,4.6,Pessac-Léognan,pessac-leognan,bordeaux
13,la-mission-haut-brion,Château La Mission Haut-Brion,Pessac-Léognan (Grand Cru Classé de Graves),2003,4.4,Pessac-Léognan,pessac-leognan,bordeaux
14,la-mission-haut-brion,Château La Mission Haut-Brion,Pessac-Léognan (Grand Cru Classé de Graves),1999,4.5,Pessac-Léognan,pessac-leognan,bordeaux
15,la-mission-haut-brion,Château La Mission Haut-Brion,Pessac-Léognan (Grand Cru Classé de Graves),1998,4.4,Pessac-Léognan,pessac-leognan,bordeaux
16,la-mission-haut-brion,Château La Mission Haut-Brion,Pessac-Léognan (Grand Cru Classé de Graves),1997,4.4,Pessac-Léognan,pessac-leognan,bordeaux
17,chateau-le-gay,Château Le Gay,Pomerol,2010,4.4,Pomerol,pomerol,bordeaux
18,chateau-gazin,Château Gazin,Pomerol,2000,4.3,Pomerol,pomerol,bordeaux
19,chateau-giscours,Château Giscours,Margaux (Grand Cru Classé),1989,4.4,Margaux,margaux,bordeaux
20,chateau-du-glana,Château du Glana,Saint-Julien,2015,3.9,Saint-Julien,saint-julien,bordeaux
21,chateau-gloria,Château Gloria,Saint-Julien,2014,3.9,Saint-Julien,saint-julien,bordeaux
22,chateau-ducru-beaucaillou,Château Ducru-Beaucaillou,Saint-Julien (Grand Cru Classé),1990,4.3,Saint-Julien,saint-julien,bordeaux
23,chateau-duhart-milon,Château Duhart-Milon,Pauillac (Grand Cru Classé),2004,4.3,Pauillac,pauillac,bordeaux
24,chateau-duhart-milon,Château Duhart-Milon,Pauillac (Grand Cru Classé),1996,4.3,Pauillac,pauillac,bordeaux
0,louis-latour,Louis Latour,Meursault-Blagny Premier Cru Château de Blagny,2017,4.1,Meursault 1er Cru 'Blagny',meursault-1er-cru-blagny,cote-de-beaune
1,chateau-leoville-barton,Château Léoville Barton,Saint-Julien (Grand Cru Classé),1999,4.3,Saint-Julien,saint-julien,bordeaux
2,chateau-leoville-barton,Château Léoville Barton,Saint-Julien (Grand Cru Classé),1998,4.2,Saint-Julien,saint-julien,bordeaux
3,fr-chateau-latour,Château Latour,Grand Vin Pauillac (Premier Grand Cru Classé),2006,4.6,Pauillac,pauillac,bordeaux
4,chateau-lanessan,Château Lanessan,Haut-Médoc,2016,3.6,Haut-Médoc,haut-medoc,bordeaux
5,lafleur-gazin,Château Lafleur-Gazin,Pomerol,2013,4.1,Pomerol,pomerol,bordeaux
6,langoa-and-leoville-barton,Château Langoa Barton,Saint-Julien (Grand Cru Classé),2006,4.0,Saint-Julien,saint-julien,bordeaux
7,denis-durantou,Denis Durantou,Château Montlandrie Castillon - Côtes de Bordeaux,2011,3.8,Castillon - Côtes de Bordeaux,cotes-de-castillon,bordeaux
8,langoa-and-leoville-barton,Château Langoa Barton,Saint-Julien (Grand Cru Classé),2005,4.2,Saint-Julien,saint-julien,bordeaux
9,la-mission-haut-brion,Château La Mission Haut-Brion,Pessac-Léognan (Grand Cru Classé de Graves),2006,4.6,Pessac-Léognan,pessac-leognan,bordeaux
10,la-mission-haut-brion,Château La Mission Haut-Brion,Pessac-Léognan (Grand Cru Classé de Graves),2003,4.4,Pessac-Léognan,pessac-leognan,bordeaux
11,la-mission-haut-brion,Château La Mission Haut-Brion,Pessac-Léognan (Grand Cru Classé de Graves),1999,4.5,Pessac-Léognan,pessac-leognan,bordeaux
12,la-mission-haut-brion,Château La Mission Haut-Brion,Pessac-Léognan (Grand Cru Classé de Graves),1998,4.4,Pessac-Léognan,pessac-leognan,bordeaux
13,la-mission-haut-brion,Château La Mission Haut-Brion,Pessac-Léognan (Grand Cru Classé de Graves),1997,4.4,Pessac-Léognan,pessac-leognan,bordeaux
14,chateau-gazin,Château Gazin,Pomerol,2000,4.3,Pomerol,pomerol,bordeaux
15,chateau-giscours,Château Giscours,Margaux (Grand Cru Classé),1989,4.4,Margaux,margaux,bordeaux
16,chateau-du-glana,Château du Glana,Saint-Julien,2015,3.9,Saint-Julien,saint-julien,bordeaux
17,chateau-gloria,Château Gloria,Saint-Julien,2014,3.9,Saint-Julien,saint-julien,bordeaux
18,chateau-ducru-beaucaillou,Château Ducru-Beaucaillou,Saint-Julien (Grand Cru Classé),1990,4.3,Saint-Julien,saint-julien,bordeaux
19,chateau-duhart-milon,Château Duhart-Milon,Pauillac (Grand Cru Classé),2004,4.3,Pauillac,pauillac,bordeaux
20,chateau-duhart-milon,Château Duhart-Milon,Pauillac (Grand Cru Classé),1996,4.3,Pauillac,pauillac,bordeaux
21,branaire-ducru,Château Branaire-Ducru,Duluc de Branaire-Ducru Saint-Julien (Chateau Duluc),2014,4.0,Saint-Julien,saint-julien,bordeaux
22,la-conseillante,Château La Conseillante,Duo de Conseillante Pomerol,2014,4.0,Pomerol,pomerol,bordeaux
23,chateau-l-eglise-clinet,Château l'Eglise-Clinet,Pomerol,2013,4.3,Pomerol,pomerol,bordeaux
24,cheval-blanc,Château Cheval Blanc,Saint-Émilion Grand Cru (Premier Grand Cru Classé),2007,4.6,Saint-Émilion Grand Cru,st-emilion-grand-cru,bordeaux
0,chateau-lynch-bages,Château Lynch-Bages,Pauillac (Grand Cru Classé),2003,4.4,Pauillac,pauillac,bordeaux
1,chateau-gruaud-larose,Château Gruaud Larose,Saint-Julien (Grand Cru Classé),2013,4.1,Saint-Julien,saint-julien,bordeaux
2,chateau-giscours,Château Giscours,Margaux (Grand Cru Classé),2011,4.1,Margaux,margaux,bordeaux
3,chateau-gruaud-larose,Château Gruaud Larose,Saint-Julien (Grand Cru Classé),2000,4.3,Saint-Julien,saint-julien,bordeaux
4,chateau-gruaud-larose,Château Gruaud Larose,Saint-Julien (Grand Cru Classé),1999,4.3,Saint-Julien,saint-julien,bordeaux
5,marquis-d-angerville,Domaine Marquis d'Angerville,Volnay Champans 1er Cru,2017,4.5,Volnay 1er Cru 'Champans',volnay-champans,cote-de-beaune
6,fr-chateau-haut-bages-liberal,Château Haut-Bages Libéral,Pauillac (Grand Cru Classé),2009,4.1,Pauillac,pauillac,bordeaux
7,chateau-lynch-bages,Château Lynch-Bages,Pauillac (Grand Cru Classé),2002,4.3,Pauillac,pauillac,bordeaux
8,chateau-lynch-bages,Château Lynch-Bages,Pauillac (Grand Cru Classé),1990,4.6,Pauillac,pauillac,bordeaux
9,chateau-malartic-lagraviere,Château Malartic-Lagravière,Pessac-Léognan (Grand Cru Classé de Graves),1990,4.1,Pessac-Léognan,pessac-leognan,bordeaux
10,chateau-malescot-st-exupery,Château Malescot St. Exupery,Margaux (Grand Cru Classé),2014,4.2,Margaux,margaux,bordeaux
11,chateau-malescot-st-exupery,Château Malescot St. Exupery,Margaux (Grand Cru Classé),2011,4.2,Margaux,margaux,bordeaux
12,chateau-malescot-st-exupery,Château Malescot St. Exupery,Margaux (Grand Cru Classé),2002,4.2,Margaux,margaux,bordeaux
13,lascombes,Château Lascombes,Margaux (Grand Cru Classé),2003,4.3,Margaux,margaux,bordeaux
14,fr-chateau-latour,Château Latour,Grand Vin Pauillac (Premier Grand Cru Classé),2006,4.6,Pauillac,pauillac,bordeaux
15,fr-chateau-latour,Château Latour,Grand Vin Pauillac (Premier Grand Cru Classé),2002,4.6,Pauillac,pauillac,bordeaux
16,chateau-phelan-segur,Château Phélan Ségur,Frank Phélan Saint-Estèphe,2013,3.7,Saint-Estèphe,saint-estephe,bordeaux
17,haut-brion,Château Haut-Brion,Pessac-Léognan (Premier Grand Cru Classé),1970,4.5,Pessac-Léognan,pessac-leognan,bordeaux
18,chateau-haut-marbuzet,Château Haut-Marbuzet,Saint-Estèphe,2015,4.2,Saint-Estèphe,saint-estephe,bordeaux
19,chateau-lanessan,Château Lanessan,Haut-Médoc,2016,3.6,Haut-Médoc,haut-medoc,bordeaux
20,chateau-lanessan,Château Lanessan,Haut-Médoc,2011,3.5,Haut-Médoc,haut-medoc,bordeaux
21,puygueraud,Château Puygueraud,Francs - Côtes de Bordeaux,2013,3.6,Francs - Côtes de Bordeaux,cotes-de-francs,bordeaux
22,langoa-and-leoville-barton,Château Langoa Barton,Saint-Julien (Grand Cru Classé),2008,4.0,Saint-Julien,saint-julien,bordeaux
23,langoa-and-leoville-barton,Château Langoa Barton,Saint-Julien (Grand Cru Classé),2005,4.2,Saint-Julien,saint-julien,bordeaux
24,chateau-leoville-las-cases,Château Léoville Las Cases,Saint-Julien (Grand Cru Classé),2011,4.2,Saint-Julien,saint-julien,bordeaux
0,marquis-d-angerville,Domaine Marquis d'Angerville,Volnay Champans 1er Cru,2017,4.5,Volnay 1er Cru 'Champans',volnay-champans,cote-de-beaune
1,fr-chateau-haut-bages-liberal,Château Haut-Bages Libéral,Pauillac (Grand Cru Classé),2009,4.1,Pauillac,pauillac,bordeaux
2,chateau-lynch-bages,Château Lynch-Bages,Pauillac (Grand Cru Classé),2002,4.3,Pauillac,pauillac,bordeaux
3,chateau-lynch-bages,Château Lynch-Bages,Pauillac (Grand Cru Classé),1990,4.6,Pauillac,pauillac,bordeaux
4,chateau-malartic-lagraviere,Château Malartic-Lagravière,Pessac-Léognan (Grand Cru Classé de Graves),1990,4.1,Pessac-Léognan,pessac-leognan,bordeaux
5,chateau-malescot-st-exupery,Château Malescot St. Exupery,Margaux (Grand Cru Classé),2014,4.2,Margaux,margaux,bordeaux
6,chateau-malescot-st-exupery,Château Malescot St. Exupery,Margaux (Grand Cru Classé),2011,4.2,Margaux,margaux,bordeaux
